"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000183250.12",269.892203610644,1.37456873450401,0.151066934771331,9.09907079656232,9.11079432976392e-20,7.50976921928006e-19
"ENSG00000261704.2",11.2281018612274,3.11795606196052,0.342694063477458,9.09836613544259,9.17008992741234e-20,7.55517842448808e-19
"ENSG00000243678.12",51.2322756220211,1.28012664981775,0.140712108268781,9.0974875266066,9.2445573192029e-20,7.61478552221367e-19
"ENSG00000198610.11",32.0236189902137,3.85537182043989,0.423870122672655,9.09564419433569,9.40273861301529e-20,7.74153066832354e-19
"ENSG00000272438.1",5.24074256448813,3.34039283863202,0.367253935227201,9.09559440545,9.40704802641384e-20,7.74330436630125e-19
"ENSG00000211946.3",390.090291739965,2.48169564342249,0.272851039837228,9.0954230737144,9.42189234735361e-20,7.75374695465907e-19
"ENSG00000278857.1",76.6207154907132,2.55342698773233,0.280755727211205,9.09483490540323,9.4730280987375e-20,7.79404395666679e-19
"ENSG00000283167.2",3.40647870720627,3.35764284839515,0.369184382992017,9.09475861677429,9.47968074747401e-20,7.79773189690342e-19
"ENSG00000232931.6",2085.03671650601,2.17990868228312,0.239690255025192,9.09469048732921,9.48562578834449e-20,7.80083622282484e-19
"ENSG00000167524.16",210.526069060505,1.20911608652755,0.132950475797058,9.09448483940147,9.50359318119618e-20,7.81382386728555e-19
"ENSG00000189229.11",18.906477131626,4.45000538824938,0.48936958643558,9.09334276504977,9.60398965065521e-20,7.89456298668592e-19
"ENSG00000253667.2",33.6453469283582,1.84502786043718,0.202909955878119,9.09284047917997,9.64847535479212e-20,7.92931654843735e-19
"ENSG00000122223.13",110.558453283612,-1.35567541703745,0.149147527529777,-9.08949306428696,9.95018960137125e-20,8.171664282909e-19
"ENSG00000104055.16",21.2064704328549,3.06826198998547,0.337575406311112,9.08911589121436,9.98476463769164e-20,8.19818540750138e-19
"ENSG00000287686.1",34.9960734266775,1.27233530654595,0.139998704292822,9.08819344416737,1.00698254347081e-19,8.26613725997403e-19
"ENSG00000254166.3",168.203768811317,2.92893478623843,0.322288039070972,9.0879413169703,1.00931989790228e-19,8.28343168835745e-19
"ENSG00000128944.13",721.138742494622,1.05649926383345,0.116268062549933,9.08675383990102,1.02040074519004e-19,8.37245918581369e-19
"ENSG00000145087.13",19.4290818287146,3.98928579158617,0.439062662308446,9.08591445834138,1.02830581085232e-19,8.43346902166713e-19
"ENSG00000255966.1",6.26761660252866,2.15748989168229,0.237487460039164,9.08464763287499,1.04035116655073e-19,8.53030977046275e-19
"ENSG00000251169.2",52.7356159391504,2.20979411887313,0.24325996827766,9.08408454756862,1.04574981545559e-19,8.57261940892528e-19
"ENSG00000037965.6",52.4131302191603,2.69445410756982,0.296686305327231,9.08182837963475,1.067660215452e-19,8.74823980414834e-19
"ENSG00000188747.8",634.765817823006,1.38489030021273,0.152523410676735,9.0798539979409,1.08720592067289e-19,8.89824800222708e-19
"ENSG00000124493.14",37.4701185876962,2.71536084277596,0.299081404975349,9.07900256453511,1.09574356326794e-19,8.966082037854e-19
"ENSG00000230658.2",60.7159719036447,1.63063953962583,0.179619091421907,9.07831971934222,1.10263855855966e-19,9.02044704213314e-19
"ENSG00000104826.15",10.2533594465725,2.09941984936063,0.231270599967911,9.07776366581799,1.10828494207361e-19,9.06457499856696e-19
"ENSG00000204175.5",500.175511669065,-1.67089575271995,0.184117172708812,-9.07517603131202,1.13493895727721e-19,9.27624129548911e-19
"ENSG00000286060.1",4.54231162713734,4.41837095092038,0.48694300792378,9.07369215498002,1.15050845348781e-19,9.4013574559511e-19
"ENSG00000272370.1",11.1982027977991,-1.01125594376074,0.111455965194928,-9.07314329916873,1.15632061363127e-19,9.44455550074372e-19
"ENSG00000265692.1",10.2561170836961,2.07426271433012,0.228640799268375,9.07214600791954,1.16695588381097e-19,9.52925566030185e-19
"ENSG00000250412.1",10.2276889878037,1.90144773687903,0.209600717612541,9.0717615785742,1.17108126257557e-19,9.56077022593505e-19
"ENSG00000250337.7",34.0187719415899,3.75334863840029,0.413794208573141,9.07056831786676,1.18397837093507e-19,9.66386707580581e-19
"ENSG00000273703.2",7.90821769344814,5.06201589195678,0.558081584871528,9.07038689176972,1.18595153158695e-19,9.67777391095139e-19
"ENSG00000143450.18",85.2517781706039,1.01344679138711,0.111748110794815,9.0690284084349,1.20082980689535e-19,9.7969607088442e-19
"ENSG00000231752.6",112.289865242862,1.48861229397209,0.164148949380593,9.0686678141364,1.20480996300527e-19,9.82497094207432e-19
"ENSG00000146013.11",1034.13024757811,2.93646613547155,0.323824098217432,9.06809021205041,1.21121258441016e-19,9.87494171950464e-19
"ENSG00000171368.12",1052.49956154342,-1.68026961912506,0.185297585971691,-9.06795202060412,1.21274939117208e-19,9.88522813630053e-19
"ENSG00000211973.2",715.831478312842,2.56762327029255,0.283185390684487,9.06693408189719,1.22412927117432e-19,9.97572345504501e-19
"ENSG00000287590.1",4.51944123960227,3.85771178623072,0.425484441694976,9.06663418963803,1.22750194696097e-19,1.0000939898936e-18
"ENSG00000132470.14",10576.6619972601,1.67004370880856,0.184198750808005,9.06653113271807,1.22866307392218e-19,1.00081306384094e-18
"ENSG00000247137.9",89.9074504010484,1.27981075400987,0.141191254815416,9.06437693809726,1.25318406685734e-19,1.02055538354906e-18
"ENSG00000233682.3",12.6835484983201,2.24219518162644,0.247371395238407,9.06408430718311,1.25655215130942e-19,1.02306636747218e-18
"ENSG00000250049.7",14.3209862650674,3.60806025469737,0.398140632872383,9.06227588143176,1.27756589061285e-19,1.03970424574677e-18
"ENSG00000211611.2",348.171460597609,2.68734500107718,0.296574405001483,9.06128430423301,1.28923495229113e-19,1.04896313034013e-18
"ENSG00000090530.10",1893.00563056852,-1.9334159321421,0.213427756583921,-9.05887764125874,1.31799687822782e-19,1.07187930816491e-18
"ENSG00000106823.12",623.207769304251,-1.23807231496875,0.13667575497701,-9.05846333299565,1.32301183855933e-19,1.07571431001214e-18
"ENSG00000183578.8",230.03090103567,-1.20317027750567,0.132831826453665,-9.05784637332652,1.33051474450179e-19,1.08157001741966e-18
"ENSG00000111057.11",27462.2289414208,1.18834628118419,0.131208720217451,9.0569154185389,1.34191583977572e-19,1.09059118125179e-18
"ENSG00000173376.14",4138.62825873688,-1.80828231150287,0.199665233960143,-9.05657071908591,1.34616170625165e-19,1.09379443929493e-18
"ENSG00000283982.1",4.10439560295055,3.6056910805083,0.398206427107692,9.05482894060161,1.36782009084257e-19,1.11114121329355e-18
"ENSG00000273445.1",14.7097523005293,2.0470863794106,0.226144825877229,9.05210354236421,1.4024023060625e-19,1.13871897981527e-18
"ENSG00000100341.12",9.57700826693911,5.09972611399281,0.563416092682738,9.05143850206723,1.41097121097744e-19,1.14541788545909e-18
"ENSG00000185565.12",704.71258216685,-1.41555701225104,0.156412493797894,-9.05015307843712,1.42768053860218e-19,1.15872061784451e-18
"ENSG00000233122.2",22.7140029531474,1.51955342573824,0.167904735844265,9.05009270940194,1.42847006995096e-19,1.15909958476373e-18
"ENSG00000176732.7",56.6039420488185,1.18733007354472,0.131218127164037,9.04852171880513,1.44916853568937e-19,1.17536400648575e-18
"ENSG00000016082.15",45.5791780481334,4.27875210336378,0.472934376795467,9.0472427323976,1.46623836328261e-19,1.18867203052221e-18
"ENSG00000164294.14",1374.27610284571,1.21697095035602,0.134533446668889,9.04586168338643,1.48489350450785e-19,1.20352410595459e-18
"ENSG00000231443.2",26.2597925150491,1.76640143742093,0.195283693409695,9.04530944995553,1.49241852007406e-19,1.20907773227195e-18
"ENSG00000234722.5",29.9334745483681,4.28959552072653,0.474247483378986,9.04505700307234,1.49587102976145e-19,1.21160158023735e-18
"ENSG00000180999.11",6.12785015748596,3.38687998639578,0.374485211843478,9.04409541226793,1.50909436197537e-19,1.2220365207522e-18
"ENSG00000233560.2",12.3570451364731,1.68013795673311,0.185791326919282,9.04314525652241,1.52227388991019e-19,1.23243129482814e-18
"ENSG00000016402.13",514.385217120007,-1.73256613660657,0.191634315234979,-9.04100152669489,1.55242864093934e-19,1.25599552057984e-18
"ENSG00000254645.2",9.94540701368734,4.20321168959263,0.465046418195635,9.03826268762795,1.59181464229779e-19,1.2875709162035e-18
"ENSG00000249915.8",456.458533288855,1.21407062373085,0.134389189838108,9.03399019812072,1.65523550617571e-19,1.33826759083918e-18
"ENSG00000167080.9",324.361388334531,3.39046938936994,0.375312668115983,9.03371955545657,1.65933598101774e-19,1.34128103032548e-18
"ENSG00000266445.1",7.73605196001806,2.03677172177956,0.225473896255989,9.03329279176133,1.66582222942245e-19,1.3462211584154e-18
"ENSG00000088836.14",525.547747584559,1.88636683619132,0.208847129724118,9.03228518717576,1.68123607510527e-19,1.35806682056053e-18
"ENSG00000082929.8",11.8422550745785,3.06248616240398,0.339066221411082,9.03211812034512,1.68380536816678e-19,1.35983652232485e-18
"ENSG00000231475.3",1045.58294414372,2.3230467018161,0.257203904663118,9.0319262643341,1.68676067643239e-19,1.36161112343778e-18
"ENSG00000254349.6",25.891007362711,3.9204280434694,0.434062302259143,9.03194777124145,1.68642913379383e-19,1.36161112343778e-18
"ENSG00000101255.11",1639.3753186485,1.28827164973106,0.142647360941942,9.03116357165123,1.69855980242835e-19,1.37082780101641e-18
"ENSG00000182022.18",3625.80718241259,1.00035623390623,0.1107722866275,9.03074464166454,1.70507546233527e-19,1.37577725941402e-18
"ENSG00000160781.17",153.781939684802,1.66261120771708,0.18411617166333,9.03022908143719,1.71312793073989e-19,1.38196422432609e-18
"ENSG00000287986.1",2.32503961296926,-2.40346673583148,0.266180339403578,-9.02946754526219,1.72509106141584e-19,1.39130239812954e-18
"ENSG00000167705.12",686.661723752109,-1.00299030090547,0.111087686345142,-9.02881618930511,1.7353888215289e-19,1.39929354482795e-18
"ENSG00000246366.6",40.2742617578987,1.72109764433917,0.19062360216336,9.02877516113784,1.73603949542222e-19,1.39950412991969e-18
"ENSG00000197140.15",47.2944288707111,1.75805713219586,0.194741878166095,9.02762748696721,1.75433870182564e-19,1.41330469857837e-18
"ENSG00000278473.1",24.7711906950041,2.35489025551454,0.260860486129971,9.02739349470215,1.75809294062204e-19,1.41601164215534e-18
"ENSG00000211976.2",1244.68214794283,2.62708020571207,0.291091069001107,9.02494265704208,1.7978950677176e-19,1.44709609729152e-18
"ENSG00000280304.1",7.19370715141272,-1.85801143125421,0.205893513370845,-9.02413777313935,1.81115978012196e-19,1.45744615677004e-18
"ENSG00000188001.10",243.804551179857,-1.43511744803641,0.159040071522086,-9.02362174703319,1.81971486152824e-19,1.46400257444491e-18
"ENSG00000273391.1",14.5534270997664,1.60116479889358,0.177449432130779,9.02321737335027,1.82644677761714e-19,1.46908960644244e-18
"ENSG00000100906.11",12001.2466083391,-1.04210672243543,0.115512786160814,-9.02157031330393,1.85412182190903e-19,1.49101604881807e-18
"ENSG00000235961.6",112.229530949695,2.11826646662215,0.234840005358637,9.02004095676641,1.88018994363185e-19,1.51164074009158e-18
"ENSG00000245870.4",10.5435243781118,5.09387096703732,0.564867002542049,9.01782356574835,1.91863013623556e-19,1.54220091263856e-18
"ENSG00000184260.6",50.3909229193297,2.16195687281097,0.239751345213007,9.01749631848855,1.92436859754094e-19,1.54646753991604e-18
"ENSG00000181790.11",277.018909085852,2.23448654230889,0.247860426374974,9.01510005041489,1.96690842301388e-19,1.57994678378915e-18
"ENSG00000163746.12",16.4891115050814,1.87161098991231,0.207626708996531,9.01430745089535,1.98118254797227e-19,1.59105697247751e-18
"ENSG00000105501.12",5.75608719900244,-1.61624281190698,0.179332424244083,-9.0125520731665,2.01316098212214e-19,1.61565499414002e-18
"ENSG00000213190.4",378.018499407189,2.11139627676797,0.234285700120031,9.01205782378627,2.02225658337369e-19,1.62222994062551e-18
"ENSG00000248265.2",14.0423196981044,2.15510994137394,0.239181312539718,9.01036087849069,2.05379536028907e-19,1.64716221641041e-18
"ENSG00000015413.9",135.418029753553,2.09212994311968,0.232251374150871,9.00804118282904,2.09769595115195e-19,1.68124504851415e-18
"ENSG00000178342.4",27.3125166973808,1.98524256926563,0.22041457369902,9.00685710544945,2.12046094371537e-19,1.69911154566667e-18
"ENSG00000198354.7",19.2610022086695,3.3604876330761,0.37311817474821,9.00649676297288,2.1274371884834e-19,1.70432147563453e-18
"ENSG00000200394.1",7.98179806119578,4.23618812759434,0.470385437390918,9.00578077223471,2.14136616521376e-19,1.71509777788966e-18
"ENSG00000235748.1",2.4062929462956,3.33708285072481,0.370579721181577,9.00503362700115,2.15599730576122e-19,1.72643153991532e-18
"ENSG00000228325.5",17.0400854525973,3.49193210543109,0.387886675277709,9.00245439710201,2.20726882184634e-19,1.76709377827404e-18
"ENSG00000100429.18",43.3635437236052,1.20604287730323,0.13398912040254,9.00105078442151,2.23567499625328e-19,1.78903792016437e-18
"ENSG00000239474.7",19.0638751337417,-1.46483744834459,0.162752023269284,-9.00042542586966,2.24844697216146e-19,1.79885770896819e-18
"ENSG00000143816.8",486.489562418451,-1.27065335801183,0.141211926824749,-8.99820140255419,2.29445605341383e-19,1.8340335038745e-18
"ENSG00000144824.21",1533.67756297288,-1.39481137188986,0.155010714428651,-8.99816104345398,2.29529951103559e-19,1.83429963148373e-18
"ENSG00000224220.1",13.252501979484,2.25580163780647,0.250755575492772,8.99601786868939,2.34053218219926e-19,1.87003160565753e-18
"ENSG00000267736.2",7.88180607105912,2.32437649974088,0.258380991660102,8.99592684743071,2.3424726011823e-19,1.8711658639502e-18
"ENSG00000272906.1",10.3869040942974,1.6802731786109,0.186814312613451,8.99434928247526,2.37635724028428e-19,1.89738923652031e-18
"ENSG00000186326.4",20.0770793099675,-1.69785896177173,0.188787883073663,-8.99347423218495,2.39536086421485e-19,1.9121376549931e-18
"ENSG00000284999.1",4.15620470313221,3.06344047527305,0.340633340818045,8.99336649758379,2.39771091291221e-19,1.91358847403233e-18
"ENSG00000234685.1",6.26922064707839,3.55917166208137,0.395758448165106,8.99329295074588,2.39931652146166e-19,1.91444465059111e-18
"ENSG00000172260.15",299.360600583052,-1.64992428625511,0.183463672690937,-8.99319337749538,2.40149200819077e-19,1.91575505893193e-18
"ENSG00000185303.17",243910.323693711,-2.68527373629115,0.29859969557747,-8.99288839226051,2.40816749165971e-19,1.92022765147212e-18
"ENSG00000261211.1",60.7583724219376,1.34198016095121,0.149226789050156,8.99289041527363,2.40812315182185e-19,1.92022765147212e-18
"ENSG00000157193.18",692.54747427967,1.3225844464948,0.147080569614786,8.99224452256842,2.42232071128388e-19,1.93065623683296e-18
"ENSG00000247970.2",3.18672037388565,-1.37151682534906,0.152522162115746,-8.99224615179689,2.42228479488871e-19,1.93065623683296e-18
"ENSG00000138675.16",9.5717048312269,4.05416810441547,0.450928652978493,8.99070856916433,2.45641600375138e-19,1.95739691760451e-18
"ENSG00000258725.2",12.9867797048052,1.73489453224439,0.192979645243744,8.99003897562941,2.47142773842494e-19,1.96892236455894e-18
"ENSG00000280069.1",19.891634306781,2.23552599587585,0.248670615087398,8.98990817668648,2.47437070790708e-19,1.97082996087566e-18
"ENSG00000130487.9",332.787748488592,1.79557077425396,0.199740513475369,8.98951716410493,2.48318913423233e-19,1.97697730097424e-18
"ENSG00000163909.8",1137.09331864096,-1.0134054340735,0.112768300106959,-8.98661621317604,2.54959069624933e-19,2.02894338241945e-18
"ENSG00000286138.1",6.94499074987787,1.92070338214296,0.21375098749459,8.98570530436297,2.57080070323868e-19,2.04491629991954e-18
"ENSG00000279332.1",38.3375343821326,1.59590810740482,0.177639017669767,8.98399534257519,2.61108809191718e-19,2.07650276986685e-18
"ENSG00000167723.15",78.9726667339112,1.8559903659555,0.206624284480661,8.98244061979659,2.64825906059069e-19,2.10559743410098e-18
"ENSG00000238290.1",28.7769949427365,1.66960343932398,0.185949857474151,8.9787831085381,2.73777869816843e-19,2.17629178374318e-18
"ENSG00000225670.4",26.1694716356611,-2.07656502275844,0.231292876929888,-8.97807598021236,2.7554278090855e-19,2.18983678788857e-18
"ENSG00000124260.12",61.6445528554698,6.79581935077104,0.756937315587426,8.97804773371109,2.75613513933047e-19,2.18991454126811e-18
"ENSG00000070808.16",32.7128592381815,-1.53337296165576,0.170869314664157,-8.97395161132121,2.86062988050911e-19,2.27143495263409e-18
"ENSG00000163216.7",89.3988840359829,4.06399127107837,0.452933271562223,8.97260485426729,2.89583423642364e-19,2.29888033837166e-18
"ENSG00000255389.1",40.4400411276785,-1.10731647395679,0.123413401153945,-8.97241680079403,2.90078390852345e-19,2.30230099035228e-18
"ENSG00000145217.14",193.726013558957,1.04788760773844,0.116838690309742,8.9686695816297,3.00117398330248e-19,2.37987599249742e-18
"ENSG00000026652.15",506.136680005773,-1.10765831053824,0.12352316060386,-8.96721153444673,3.04115686951174e-19,2.41051767751063e-18
"ENSG00000280832.1",203.04704124722,1.31138010510054,0.146260301788317,8.9660700071473,3.0728269838596e-19,2.43508322739469e-18
"ENSG00000005844.19",1817.41496240514,-1.21473508019474,0.135506281512088,-8.96441896744382,3.11921008920747e-19,2.47020538913873e-18
"ENSG00000269855.2",18.5082483765322,2.57596749455528,0.287413838695774,8.9625729444501,3.17189032729005e-19,2.51137107667544e-18
"ENSG00000286536.1",5.48977403599469,2.33947868551384,0.261050625197452,8.9617815844889,3.19474177518298e-19,2.5289066310272e-18
"ENSG00000128872.10",626.757658552403,-1.00123266741509,0.111726387202098,-8.96147000264128,3.20378362772857e-19,2.53550541286977e-18
"ENSG00000217442.4",27.4764941139743,1.87649263731232,0.209405710870124,8.96103850040721,3.21634723795636e-19,2.54488782778621e-18
"ENSG00000184305.15",226.403997717869,1.60245369351882,0.178839717607495,8.96027859446623,3.23859109549866e-19,2.56192377942023e-18
"ENSG00000212464.1",35.8484432564898,4.04186590579066,0.451099863060561,8.96002467916518,3.24605749151614e-19,2.56726492780486e-18
"ENSG00000227039.6",235.226780195642,1.72124362610579,0.192133613690979,8.958576237858,3.28897534945743e-19,2.60006346107822e-18
"ENSG00000007952.18",84.370107426293,1.31776013483358,0.147129858999222,8.95644258614122,3.35321932439773e-19,2.64968485431296e-18
"ENSG00000075429.9",8.03499516322182,3.45013321694267,0.38522631558182,8.95612027888546,3.36303113898767e-19,2.65685375602082e-18
"ENSG00000185988.15",8.26673539775348,3.58464717714699,0.400300767599631,8.95488459500595,3.40091188906239e-19,2.68618958395277e-18
"ENSG00000239268.3",6.49301995114916,-2.95252247508545,0.329727117699444,-8.95444237551842,3.41457060776185e-19,2.69638509751392e-18
"ENSG00000198794.12",769.357010312384,1.19857587323397,0.133855207360429,8.95427153615768,3.41986177932756e-19,2.69996997871323e-18
"ENSG00000169583.13",1089.89871973972,-1.82142096682829,0.203418492756204,-8.95405792339271,3.42648911025569e-19,2.70460794664954e-18
"ENSG00000156510.13",946.615010818757,1.69613269017349,0.189431197181584,8.95381919878599,3.43391054989483e-19,2.70987054815992e-18
"ENSG00000169427.8",29.1110909018254,3.06439275984553,0.342275651307782,8.95299665090683,3.45960364609063e-19,2.72954675019842e-18
"ENSG00000204584.1",79.2176974523072,1.57267360595553,0.175667416561879,8.95256295524533,3.47322693436939e-19,2.7396485925396e-18
"ENSG00000286248.1",6.86562622662217,-1.41369337721545,0.157909743084506,-8.95254054373899,3.47393236504604e-19,2.7396485925396e-18
"ENSG00000255152.8",15.2199329150034,1.76154012774916,0.196808251602661,8.95053999720276,3.53747571911432e-19,2.78914861943774e-18
"ENSG00000271569.1",43.1156765111029,2.41442250562069,0.269804381115887,8.94878910281164,3.59403076779651e-19,2.83249672048539e-18
"ENSG00000279529.1",40.0525976730758,1.23566531555278,0.138098274112374,8.94772453526312,3.62885271160648e-19,2.85868620758651e-18
"ENSG00000086717.18",49.4272809035576,1.76934613895648,0.197765902281143,8.94666936285701,3.66369621245828e-19,2.88486971101525e-18
"ENSG00000188176.12",71.399577940186,-1.71897756931345,0.192138105062092,-8.94657292866475,3.66689706128583e-19,2.88675748054338e-18
"ENSG00000169181.13",5.62016890502103,-2.42971183169064,0.271622710349116,-8.9451718840731,3.71371345420529e-19,2.92297315245555e-18
"ENSG00000270864.1",19.2560690077108,2.54273528982463,0.28426442242971,8.94496493121073,3.72067872800254e-19,2.92781398811063e-18
"ENSG00000260963.2",5.85640352053253,4.52780225055908,0.506328786189186,8.94241523306815,3.80755853583778e-19,2.995523936778e-18
"ENSG00000268581.1",3.94256224685622,-1.68555501361742,0.188520943259603,-8.94094302984854,3.85863275062902e-19,3.03504104050133e-18
"ENSG00000117009.12",193.801700200801,-1.28302780285726,0.143507227356012,-8.94051001120898,3.87378359355504e-19,3.04629119099218e-18
"ENSG00000156959.9",125.055630335613,3.54639675122372,0.39679464334636,8.93761246703145,3.97668884150771e-19,3.12584620598057e-18
"ENSG00000117318.9",2261.14102881369,-1.15787296326839,0.1295633269119,-8.93673380319814,4.00842457328004e-19,3.15010268849414e-18
"ENSG00000287046.1",8.33545003669415,3.42130124187783,0.382857639465836,8.93622299570994,4.02698887890316e-19,3.16330805463469e-18
"ENSG00000171444.18",725.353327314153,-1.19753655404285,0.134046456920184,-8.93374268561164,4.11834543344927e-19,3.23436396554825e-18
"ENSG00000230918.2",48.0103425624552,2.25136292697599,0.252026403792656,8.9330438918146,4.14445154941013e-19,3.25415524847697e-18
"ENSG00000225857.5",7.99190906170969,2.98886797600578,0.33459694180254,8.93274146471319,4.15580049563747e-19,3.26235332768745e-18
"ENSG00000258760.1",8.89918036628488,2.13830321851494,0.23940839545233,8.93161333993696,4.19840626958863e-19,3.29507945098994e-18
"ENSG00000283064.1",13.4206976193525,1.58169791072831,0.17713256046541,8.92945885596892,4.28097692734461e-19,3.35915049136256e-18
"ENSG00000197106.7",51.2704230313413,2.65461335451742,0.297315047228122,8.92862093347265,4.31352184859537e-19,3.3832097799614e-18
"ENSG00000213901.11",27.0411206591345,1.61563495296092,0.180959378892026,8.92816367326797,4.33138480089529e-19,3.39647874064094e-18
"ENSG00000205922.5",24.8852713469247,4.70889118735019,0.527724373847204,8.92301250560313,4.53773494100179e-19,3.55596109989519e-18
"ENSG00000237950.3",46.1738910658698,1.27749745610048,0.143244949799777,8.9182722175275,4.73619082340221e-19,3.7098612662926e-18
"ENSG00000287580.1",15.4865262879986,1.97175284487075,0.221149259582879,8.91593690428703,4.83708905619586e-19,3.78724362146693e-18
"ENSG00000178776.5",56.9379983725516,2.11707812986012,0.237461301442399,8.91546587591517,4.85769590634063e-19,3.80254932276293e-18
"ENSG00000163958.14",14.2647688466013,-1.86684904150924,0.209396473235607,-8.91537957952481,4.86148064456547e-19,3.80468306598208e-18
"ENSG00000218281.1",3.84541805461608,3.87383494598828,0.434543267790652,8.91472779151317,4.89016063809426e-19,3.82629511600015e-18
"ENSG00000076554.15",4671.86053091359,1.10188195965973,0.123607819091609,8.91433865395762,4.90736309531149e-19,3.8382384494883e-18
"ENSG00000244151.1",16.3282440881042,1.62080466363884,0.181820047451283,8.91433418019057,4.90756121262156e-19,3.8382384494883e-18
"ENSG00000185028.4",5.83201039426956,3.25586671946385,0.365255978604437,8.91393135275649,4.92543253709487e-19,3.85053940508744e-18
"ENSG00000130940.15",810.499115127975,-1.03396848848394,0.115996190960744,-8.91381415131006,4.93064420885244e-19,3.85334581577826e-18
"ENSG00000165731.20",471.303011051935,2.67924018479879,0.30057208653341,8.9138023949572,4.93116728665417e-19,3.85334581577826e-18
"ENSG00000105549.11",17.9874276812161,3.56952792038537,0.400461236670771,8.9135416702515,4.94278186297061e-19,3.86158191642823e-18
"ENSG00000111325.16",26.3039525291073,1.13037688371605,0.126856686851283,8.91066061847584,5.07293797105205e-19,3.96240568043261e-18
"ENSG00000269918.1",70.7470910858063,-1.54548920110028,0.173456431880446,-8.90995614486931,5.10527538526313e-19,3.98679731781144e-18
"ENSG00000174004.6",427.041059842397,-1.08756254155704,0.122103663997959,-8.90687884333447,5.2489366637708e-19,4.09720387419693e-18
"ENSG00000267532.5",7.76215996421524,-1.5029139561106,0.168758532555795,-8.90570647510051,5.30471197210205e-19,4.13984146736809e-18
"ENSG00000119042.17",297.170064135891,1.29163364416163,0.145063499833035,8.90391894341631,5.39088238367895e-19,4.20526278865794e-18
"ENSG00000283631.1",30.3817515882957,3.94722779826481,0.443326994722607,8.9036486504383,5.40403201730096e-19,4.21460539139621e-18
"ENSG00000242515.5",23.5511515942796,6.6958280271927,0.752043727017246,8.90350891396923,5.41084255393827e-19,4.21900114937071e-18
"ENSG00000156689.7",45.7789648701656,3.74931587437621,0.421201084324028,8.90148675755041,5.51035367082294e-19,4.29379760122898e-18
"ENSG00000278275.2",8.05390157853962,4.34234178750416,0.487846394551069,8.90104310702164,5.53242654042631e-19,4.31006256716212e-18
"ENSG00000239855.1",963.434261521567,2.08909378744048,0.234765405680926,8.8986440799536,5.65330667621003e-19,4.4032800536793e-18
"ENSG00000230257.5",51.655078855999,3.4082043994156,0.383095000904261,8.89649927921492,5.76358376113301e-19,4.48722783396552e-18
"ENSG00000277531.2",10.0723039091292,-2.11647814697534,0.237916636547752,-8.89588125356062,5.79575267953615e-19,4.51031825375209e-18
"ENSG00000088926.14",99.1218524086475,-2.86120769260909,0.321648943969154,-8.89543630176967,5.81902266090877e-19,4.52744660473045e-18
"ENSG00000249700.9",108.517904527451,1.56488677759394,0.175932447651681,8.894816155188,5.85160896072413e-19,4.55181446111318e-18
"ENSG00000197616.13",3.69085852708242,3.66914566009865,0.412582952537603,8.89311019161474,5.94218362380322e-19,4.62126964509199e-18
"ENSG00000198734.12",994.696680181606,2.3267333947796,0.261648541928561,8.89259071588817,5.97003817863364e-19,4.64192754291943e-18
"ENSG00000186442.7",9.53785195850263,3.44127814176606,0.386993245718608,8.89234677823885,5.98316270573131e-19,4.65011974944681e-18
"ENSG00000143995.20",712.883092834029,-1.07442802924192,0.120836057032825,-8.89161774742493,6.0225567081834e-19,4.6797245355759e-18
"ENSG00000268089.3",19.8671679904749,3.28454648098124,0.369410799814484,8.89131146850803,6.03918316453717e-19,4.69061502597969e-18
"ENSG00000224090.1",25.2943743557629,1.99719914467054,0.224628554404661,8.89111871802659,6.04966992810049e-19,4.69774455406636e-18
"ENSG00000203896.10",66.9995455150341,1.45847429686918,0.164041461591655,8.89088821032168,6.06223452760888e-19,4.7064841524846e-18
"ENSG00000239819.2",177.594632674647,2.18043706207677,0.245249251061804,8.89069814744223,6.07261393245751e-19,4.71352384085544e-18
"ENSG00000091181.20",130.957322412834,-2.09288877756291,0.235419530213466,-8.89003888362699,6.10875280755788e-19,4.73952684896468e-18
"ENSG00000151790.9",265.681775529292,1.63522426880232,0.183988568706929,8.88764057623073,6.24202205188422e-19,4.84083428284481e-18
"ENSG00000132704.16",182.236089225586,1.9533877096976,0.219807308560123,8.88681874362379,6.28834713418828e-19,4.87465614954444e-18
"ENSG00000239857.7",35.0020632368336,1.28304765470255,0.144401578587562,8.88527443572601,6.37631723662911e-19,4.94178339758594e-18
"ENSG00000173210.20",949.704172515642,-1.42412204475141,0.160287879161352,-8.88477689144439,6.40491747289586e-19,4.96287868883219e-18
"ENSG00000228997.1",19.2377087106069,-2.18549227765719,0.24600099776101,-8.88407891654326,6.44525270248403e-19,4.9930558344168e-18
"ENSG00000204482.11",952.481888118713,-1.35956917177131,0.153057750029112,-8.88272022496552,6.52449098934275e-19,5.05335118014842e-18
"ENSG00000051128.19",451.814000930248,1.01399814839021,0.114156894089659,8.88249594101439,6.53766334030323e-19,5.06246215123049e-18
"ENSG00000178372.8",51.7657377159479,5.15132636951098,0.580121489906073,8.87973719150627,6.7018513016863e-19,5.18736573178778e-18
"ENSG00000121753.12",314.654354883961,1.52450929764482,0.171803545178829,8.873561346234,7.08431880138239e-19,5.4810416566251e-18
"ENSG00000253159.3",94.5719325242066,-1.31367232176396,0.148094245853968,-8.87051562462012,7.28079864800963e-19,5.62941888149313e-18
